yr	mo	dy	hr	mn	degT	m/s	m/s
2024	9	23	11	44	52	8.3	11.8
2024	9	23	11	54	52	9.2	14.1
2024	9	23	12	4	48	7.9	12.1
2024	9	23	12	14	54	7.4	10.9
2024	9	23	12	24	57	6.7	11.2
2024	9	23	12	34	56	6.9	12.1
2024	9	23	12	44	59	6.1	11.5
2024	9	23	12	54	58	5.4	8.5
2024	9	23	13	4	53	6.3	10.6
2024	9	23	13	14	54	6.7	10.4
2024	9	23	13	34	61	4.6	8.3
2024	9	23	13	44	53	4.9	8.3
2024	9	23	13	44	53	4.9	8.3
2024	9	23	13	54	65	3.8	6.8
2024	9	23	14	4	65	3.9	7.1
2024	9	23	14	14	67	3.8	8.8
2024	9	23	14	24	79	3.2	6.3
2024	9	23	14	34	67	4.5	9.3
2024	9	23	14	44	66	4.4	7.8
2024	9	23	14	54	65	4.3	8.3
2024	9	23	15	4	65	4	6.3
2024	9	23	15	14	85	2.5	4.5
2024	9	23	15	24	87	2.1	4.3
2024	9	23	15	34	86	2.1	4.5
2024	9	23	15	44	93	1.5	4
2024	9	23	15	54	107	1.6	3.2
2024	9	23	16	4	159	1.8	3.1
2024	9	23	16	14	177	1.9	2.9
2024	9	23	16	24	183	1.3	2.4
2024	9	23	16	34	238	1	1.7
2024	9	23	16	54	250	1.2	2.3
2024	9	23	16	54	250	1.2	2.3
2024	9	23	17	4	248	1.4	2.5
2024	9	23	17	24	272	1.7	2.3
2024	9	23	17	24	272	1.7	2.3
2024	9	23	17	34	293	1.5	2.2
2024	9	23	17	54	297	1.2	2.1
2024	9	23	18	4	279	0.8	1.7
2024	9	23	18	14	257	0.9	1.9
2024	9	23	18	24	258	0.9	1.7
2024	9	23	18	34	259	1.5	2.9
2024	9	23	18	44	285	1.9	2.8
2024	9	23	19	4	280	1.7	2.8
2024	9	23	19	14	297	1.2	2.3
2024	9	23	19	14	297	1.2	2.3
2024	9	23	19	24	309	1.1	2
2024	9	23	19	34	336	1.1	2
2024	9	23	19	44	291	1.4	2.4
2024	9	23	19	54	302	1.5	2.2
2024	9	23	20	4	286	1.1	2
2024	9	23	20	14	278	1.2	2.2
2024	9	23	20	24	249	1.2	2
2024	9	23	20	34	246	1.4	2.4
2024	9	23	20	44	242	1.5	2.8
2024	9	23	21	4	206	1.2	2.2
2024	9	23	21	9	206	1.2	2.2
2024	9	23	21	14	181	1.9	2.9
2024	9	23	21	34	180	2	3.1
2024	9	23	21	34	180	2	3.1
2024	9	23	21	44	168	1.9	3.3
2024	9	23	21	54	168	2.2	3.4
2024	9	23	22	4	150	2.2	3.7
2024	9	23	22	17	139	2.2	3.9
2024	9	23	22	27	142	2.2	3.4
2024	9	23	22	36	132	1.9	3.1
2024	9	23	22	45	138	1.3	2.7
2024	9	23	22	54	115	0.9	2.2
2024	9	23	23	5	122	1	2.2
2024	9	23	23	14	106	1	2.1
2024	9	23	23	25	70	1.1	2.1
2024	9	23	23	34	79	1	2.2
2024	9	23	23	44	6	0.7	1.6
2024	9	23	23	54	47	0.6	1.4
2024	9	24	0	14	41	1	1.8
2024	9	24	0	24	58	0.9	2
2024	9	24	0	44	51	0.6	1.2
2024	9	24	0	54	51	1	1.5
2024	9	24	1	14	26	1.1	1.5
2024	9	24	1	14	26	1.1	1.5
2024	9	24	1	24	8	1	1.4
2024	9	24	1	34	3	0.7	1.4
2024	9	24	1	44	342	0.7	1.3
2024	9	24	2	0	291	0.4	0.8
2024	9	24	2	4	291	0.4	0.8
2024	9	24	2	14	227	0.7	1.4
2024	9	24	2	24	238	0.9	1.5
2024	9	24	2	34	266	1.3	2
2024	9	24	2	44	281	1.7	2.7
2024	9	24	2	54	293	2.1	4.1
2024	9	24	3	4	294	3.5	5.2
2024	9	24	3	14	297	3.8	5.6
2024	9	24	3	24	297	3.4	4.6
2024	9	24	3	34	294	3.6	5.4
2024	9	24	3	44	299	3.1	5.1
2024	9	24	3	54	310	2.7	4.1
2024	9	24	4	4	327	2.4	3.7
2024	9	24	4	14	305	2	3.2
2024	9	24	4	24	302	1.7	3
2024	9	24	4	34	287	1	2.8
2024	9	24	4	54	300	1.2	2.3
2024	9	24	4	54	300	1.2	2.3
2024	9	24	5	4	313	0.8	2.1
2024	9	24	5	14	12	0.4	1.2
2024	9	24	5	24	338	1.3	2.5
2024	9	24	5	34	317	2.2	3.5
2024	9	24	5	44	302	3.1	4.6
2024	9	24	5	54	305	3.2	4.9
2024	9	24	6	4	298	2.7	4.7
2024	9	24	6	14	304	2.5	4
2024	9	24	6	24	302	2.7	4.2
2024	9	24	6	34	287	3.6	6.1
2024	9	24	6	44	280	4.4	6.5
2024	9	24	6	54	267	4.8	7.4
2024	9	24	7	4	280	4.8	6.4
2024	9	24	7	14	293	3.4	4.8
2024	9	24	7	24	301	3.3	4.8
2024	9	24	7	34	328	2.3	3.3
2024	9	24	7	44	338	1.2	2
2024	9	24	7	54	3	0.7	1.2
2024	9	24	8	4	48	0.9	1.2
2024	9	24	8	14	76	1	1.8
2024	9	24	8	24	86	1	2.1
2024	9	24	8	34	90	0.9	1.9
2024	9	24	8	44	103	0.5	1.5
2024	9	24	8	54	100	0.5	1.5
2024	9	24	9	4	103	0.9	2.4
2024	9	24	9	24	107	0.8	2.2
2024	9	24	9	24	107	0.8	2.2
2024	9	24	9	34	116	0.9	2.2
2024	9	24	9	44	130	1.5	2.7
2024	9	24	9	54	140	1.6	2.9
2024	9	24	10	4	143	1.7	2.7
2024	9	24	10	14	140	1.5	2.7
2024	9	24	10	24	137	1.3	2.4
2024	9	24	10	34	132	1.2	2.1
2024	9	24	10	44	121	1	2.3
2024	9	24	10	54	124	1.1	2.3
2024	9	24	11	4	121	0.9	1.8
2024	9	24	11	14	120	0.6	1.6
2024	9	24	11	24	119	0.4	1.1
2024	9	24	11	34	135	0.6	1
2024	9	24	11	44	156	0.5	0.9
2024	9	24	11	54	149	0.4	0.7
2024	9	24	12	4	159	0.4	0.8
2024	9	24	12	14	166	0.7	1.1
2024	9	24	12	25	192	0.6	1
2024	9	24	12	34	199	0.5	1.2
2024	9	24	12	44	230	0.9	1.4
2024	9	24	12	54	244	1.2	2.1
2024	9	24	13	4	238	1.2	2
2024	9	24	13	14	243	1.3	2.5
2024	9	24	13	24	252	1.7	3
2024	9	24	13	34	276	2.3	3.4
2024	9	24	13	44	257	2.5	3.8
2024	9	24	13	54	284	1.8	3.8
2024	9	24	14	4	281	2.2	3.4
2024	9	24	14	14	278	2.3	3.4
2024	9	24	14	24	266	1.7	2.6
2024	9	24	14	34	253	1.5	2.5
2024	9	24	14	44	244	1.9	3
2024	9	24	14	54	248	1.9	3
2024	9	24	15	4	247	1.9	3.1
2024	9	24	15	24	265	1.9	3.7
2024	9	24	15	34	288	2	2.9
2024	9	24	15	54	300	2.2	3.3
2024	9	24	15	54	300	2.2	3.3
2024	9	24	16	4	292	2.6	3.6
2024	9	24	16	14	296	2.6	4.2
2024	9	24	16	24	287	3.3	4.5
2024	9	24	16	34	288	3.3	4.7
2024	9	24	16	44	290	2.8	4.5
2024	9	24	16	54	300	3	4.9
2024	9	24	17	4	301	3.3	4.8
2024	9	24	17	14	301	3.1	4.5
2024	9	24	17	24	294	3.7	5
2024	9	24	17	34	294	3.7	5.1
2024	9	24	17	44	292	3.8	5.3
2024	9	24	17	54	289	3.6	5.1
2024	9	24	18	4	290	3.8	5.3
2024	9	24	18	14	295	3.5	5
2024	9	24	18	24	295	3.1	4.6
2024	9	24	18	39	298	2.8	3.9
2024	9	24	18	44	300	2.9	3.9
2024	9	24	18	54	297	2.6	3.8
2024	9	24	19	15	298	2.1	2.8
2024	9	24	19	24	308	1.7	2.7
2024	9	24	19	24	308	1.7	2.7
2024	9	24	19	34	312	1.7	2.5
2024	9	24	19	44	312	1.6	2.4
2024	9	24	19	54	308	1.8	2.6
2024	9	24	20	4	306	2	3.1
2024	9	24	20	14	283	2.2	3.5
2024	9	24	20	24	292	2.5	3.9
2024	9	24	20	34	287	2.9	4.3
2024	9	24	20	44	289	3.2	4.8
2024	9	24	20	54	291	3.2	4.7
2024	9	24	21	4	283	3.1	5
2024	9	24	21	14	280	3.5	5
2024	9	24	21	24	279	3.3	4.9
2024	9	24	21	34	280	3.5	5
2024	9	24	21	44	278	3.3	5.4
2024	9	24	21	54	280	3.4	4.8
2024	9	24	22	5	286	3.3	5.3
2024	9	24	22	14	281	3.7	5.5
2024	9	24	22	24	288	4	5.9
2024	9	24	22	34	285	3.8	5.5
2024	9	24	22	44	283	3.6	5.4
2024	9	24	22	54	281	3.9	5.5
2024	9	24	23	4	280	4	5.9
2024	9	24	23	14	283	3.6	5.4
2024	9	24	23	26	275	2.3	3.7
2024	9	24	23	34	11	0.6	1.5
2024	9	24	23	44	1	1.2	2.1
2024	9	24	23	54	17	1.2	1.6
2024	9	25	0	14	73	1.4	2.6
2024	9	25	0	25	75	1.1	2.2
2024	9	25	0	34	46	1.2	1.9
2024	9	25	0	44	36	0.8	1.3
2024	9	25	0	54	353	0.7	1.4
2024	9	25	1	4	309	1.5	2.6
2024	9	25	1	27	295	2.9	4.1
2024	9	25	1	34	290	4	6.4
2024	9	25	1	44	288	4.3	6
2024	9	25	1	54	292	4.3	6.2
2024	9	25	2	4	296	4	5.8
2024	9	25	2	14	301	3.7	6
2024	9	25	2	24	308	3.9	5.6
2024	9	25	2	34	310	3.8	5.4
2024	9	25	2	44	312	3.8	5.3
2024	9	25	2	54	310	3.2	4.4
2024	9	25	3	4	305	3.3	5.6
2024	9	25	3	14	322	3.8	5.4
2024	9	25	3	24	324	3.3	4.5
2024	9	25	3	34	319	2.4	3.5
2024	9	25	3	44	306	2.2	3.5
2024	9	25	3	54	294	2	3
2024	9	25	4	4	300	2.4	4
2024	9	25	4	16	298	2.2	3.4
2024	9	25	4	24	295	2.8	4.6
2024	9	25	4	34	294	2.6	3.9
2024	9	25	4	44	294	2.8	4
2024	9	25	4	56	302	2.7	4
2024	9	25	5	4	298	2.8	4.4
2024	9	25	5	14	301	2.8	4.4
2024	9	25	5	24	294	2.8	5.2
2024	9	25	5	34	299	2.7	3.8
2024	9	25	5	44	293	2.4	3.7
2024	9	25	5	54	291	2.5	4
2024	9	25	6	4	284	1.8	3.2
2024	9	25	6	14	293	1.3	2.3
2024	9	25	6	24	276	1.1	1.9
2024	9	25	6	34	257	1.2	2.3
2024	9	25	6	44	248	1.5	2.6
2024	9	25	6	54	225	1.2	2.1
2024	9	25	7	4	224	1.3	2.8
2024	9	25	7	14	215	1.4	2.7
2024	9	25	7	24	204	1.4	3.1
2024	9	25	7	34	189	1.4	2.6
2024	9	25	7	44	179	1.1	2.1
2024	9	25	7	54	196	0.5	0.8
2024	9	25	8	5	316	0.7	1
2024	9	25	8	14	313	0.8	1
2024	9	25	8	24	339	1.3	2.1
2024	9	25	8	34	354	1.4	2.1
2024	9	25	8	44	334	1.5	2.1
2024	9	25	8	55	330	1.3	1.9
2024	9	25	9	4	325	1.1	1.4
2024	9	25	9	14	330	1	1.4
2024	9	25	9	24	328	0.7	1
2024	9	25	9	34	320	0.7	1.1
2024	9	25	9	45	317	0.8	1.1
2024	9	25	10	4	325	1.2	1.5
2024	9	25	10	4	325	1.2	1.5
2024	9	25	10	15	349	1.4	1.9
2024	9	25	10	26	342	1.4	1.7
2024	9	25	10	34	337	1.3	1.7
2024	9	25	10	44	328	1	1.3
2024	9	25	10	55	332	0.8	1.1
2024	9	25	11	5	326	0.9	1.2
2024	9	25	11	14	327	0.5	0.9
2024	9	25	11	24	343	0.6	0.9
2024	9	25	11	34	314	0.7	1
2024	9	25	11	44	311	0.4	0.7
2024	9	25	11	54	232	0.3	0.8
2024	9	25	12	6	254	0.8	1.7
2024	9	25	12	14	253	0.7	1.2
2024	9	25	12	24	243	0.4	1
2024	9	25	12	34	254	0.5	1.1
2024	9	25	12	44	160	0.5	0.9
2024	9	25	12	54	138	0.5	0.9
2024	9	25	13	4	333	0.4	0.9
2024	9	25	13	14	13	0.4	0.7
2024	9	25	13	24	357	0.7	1.2
2024	9	25	13	34	29	0.9	1.1
2024	9	25	13	44	48	0.7	1
2024	9	25	13	54	44	0.3	0.5
2024	9	25	14	4	19	0.4	0.6
2024	9	25	14	14	294	0.5	0.8
2024	9	25	14	24	295	0.6	0.9
2024	9	25	14	34	302	0.8	1.4
2024	9	25	14	46	321	1.2	1.5
2024	9	25	14	54	316	1.3	2.1
2024	9	25	15	4	326	1.7	2.3
2024	9	25	15	14	352	1.4	2.2
2024	9	25	15	24	13	1.5	2.3
2024	9	25	15	34	9	1.4	2.1
2024	9	25	15	44	7	1.3	2
2024	9	25	15	54	4	1.3	1.8
2024	9	25	16	4	16	1.5	1.9
2024	9	25	16	14	23	1.5	2.1
2024	9	25	16	24	15	1	2
2024	9	25	16	34	187	1.1	2.2
2024	9	25	16	44	166	2	4.8
2024	9	25	16	54	189	3	5.6
2024	9	25	17	4	187	4.1	7.6
2024	9	25	17	14	214	3.5	5.6
2024	9	25	17	24	214	3.3	5.8
2024	9	25	17	34	234	1.8	4.4
2024	9	25	17	44	229	1.8	4.8
2024	9	25	17	54	229	2.1	4.6
2024	9	25	18	4	216	3	5.5
2024	9	25	18	14	195	2.9	5.6
2024	9	25	18	24	194	3	5.9
2024	9	25	18	34	217	2.9	5
2024	9	25	18	45	220	3.6	6
2024	9	25	18	54	219	4.1	8.1
2024	9	25	19	10	215	4.2	7.4
2024	9	25	19	15	215	4.2	7.4
2024	9	25	19	26	226	4.3	7.2
2024	9	25	19	35	226	4.3	7.2
2024	9	25	19	48	233	4.4	7.1
2024	9	25	19	54	233	4.2	6.9
2024	9	25	20	4	239	4.2	6.7
2024	9	25	20	14	234	4.7	7.9
2024	9	25	20	25	230	4.9	7.8
2024	9	25	20	34	230	5.4	8.3
2024	9	25	20	44	229	5.3	8.5
2024	9	25	20	54	228	5.3	8.2
2024	9	25	21	4	233	5.6	8.3
2024	9	25	21	14	232	5.7	8.6
2024	9	25	21	24	229	5.6	8.5
2024	9	25	21	34	230	5.5	9
2024	9	25	21	44	230	5.5	8.8
2024	9	25	21	54	229	5.9	8.8
2024	9	25	22	6	231	5.5	8.8
2024	9	25	22	15	232	5.4	9.6
2024	9	25	22	26	234	5.1	7.5
2024	9	25	22	35	232	4.8	7.5
2024	9	25	22	44	231	4.4	7.6
2024	9	25	23	4	232	2.6	5.6
2024	9	25	23	4	232	2.6	5.6
2024	9	25	23	14	248	3.8	5.5
2024	9	25	23	24	248	4	6
2024	9	25	23	34	248	4.5	7.8
2024	9	25	23	44	248	5	7.7
2024	9	25	23	54	242	4.3	7.3
2024	9	26	0	15	222	5.4	8.8
2024	9	26	0	24	225	4.9	8.2
2024	9	26	0	34	226	4.6	7.3
2024	9	26	0	44	230	4.4	7.3
2024	9	26	0	54	228	4.4	7.1
2024	9	26	1	4	234	4.2	7.3
2024	9	26	1	14	231	4.8	7.4
2024	9	26	1	24	231	3.8	6.8
2024	9	26	1	34	231	3.9	6.1
2024	9	26	1	44	231	4.3	6.7
2024	9	26	1	54	230	4.4	6.7
2024	9	26	2	4	232	4.2	6.3
2024	9	26	2	14	235	3.8	6.5
2024	9	26	2	24	235	3.7	6
2024	9	26	2	34	236	3.5	5.9
2024	9	26	2	44	233	4	6.3
2024	9	26	2	54	230	3.9	6
2024	9	26	3	4	230	3.7	6.1
2024	9	26	3	14	232	3.2	4.8
2024	9	26	3	27	238	2.7	4.4
2024	9	26	3	34	237	2.5	4.3
2024	9	26	3	45	240	1.9	3.5
2024	9	26	3	54	243	2.1	3.9
2024	9	26	4	4	241	2.6	4.7
2024	9	26	4	14	241	2.7	4.2
2024	9	26	4	25	249	2.3	4
2024	9	26	4	34	247	2.8	4.3
2024	9	26	4	44	246	2.4	3.8
2024	9	26	4	54	242	2.2	3.7
2024	9	26	5	4	247	2.4	3.7
2024	9	26	5	14	247	2.9	4.3
2024	9	26	5	24	247	3.1	4.5
2024	9	26	5	34	251	2.9	4.2
2024	9	26	5	44	247	3.3	4.6
2024	9	26	5	54	247	3.6	5.5
2024	9	26	6	4	247	3.5	4.8
2024	9	26	6	14	247	3.2	4.7
2024	9	26	6	34	239	2.7	4.7
2024	9	26	6	34	239	2.7	4.7
2024	9	26	6	44	243	2.7	4.5
2024	9	26	6	54	250	2.8	5
2024	9	26	7	4	247	2.8	4.6
2024	9	26	7	14	239	2.7	4.5
2024	9	26	7	24	245	2.6	4.2
2024	9	26	7	34	248	3	4.4
2024	9	26	7	44	239	2.9	4.6
2024	9	26	7	54	226	2.9	4.6
2024	9	26	8	4	221	2.5	4.5
2024	9	26	8	14	201	1.8	4.1
2024	9	26	8	24	186	1.2	2.3
2024	9	26	8	34	180	1.1	1.7
2024	9	26	8	44	234	1.3	2.3
2024	9	26	9	4	229	1.1	2.1
2024	9	26	9	4	229	1.1	2.1
2024	9	26	9	24	237	1.2	2.4
2024	9	26	9	24	237	1.2	2.4
2024	9	26	9	34	175	1	1.8
2024	9	26	9	44	230	1.4	2.6
2024	9	26	10	4	176	1.3	1.9
2024	9	26	10	14	157	1.4	2.2
2024	9	26	10	14	157	1.4	2.2
2024	9	26	10	31	184	0.9	1.6
2024	9	26	10	34	184	0.9	1.6
2024	9	26	10	44	199	0.6	0.9
2024	9	26	10	54	183	0.8	1.2
2024	9	26	11	4	174	1	1.4
2024	9	26	11	14	198	0.9	1.5
2024	9	26	11	24	203	0.9	1.5
2024	9	26	11	34	213	1	1.8
2024	9	26	11	45	218	1.1	1.9
2024	9	26	11	54	240	1.7	2.9
2024	9	26	12	4	216	2.6	4.5
2024	9	26	12	14	223	3	5.5
2024	9	26	12	24	221	3.8	6.4
2024	9	26	12	39	222	3.9	6.1
2024	9	26	12	44	225	4	6.7
2024	9	26	12	54	219	4.1	6.5
2024	9	26	13	14	205	3.8	7.2
2024	9	26	13	24	204	3.7	6.8
2024	9	26	13	34	212	3.7	6.2
2024	9	26	13	44	196	3.9	7.1
2024	9	26	13	54	176	5.3	7.7
2024	9	26	14	5	157	4.4	6.8
2024	9	26	14	14	218	4.2	7.2
2024	9	26	14	24	226	4.6	8
2024	9	26	14	34	228	5.1	7.7
2024	9	26	14	44	230	5	8.2
2024	9	26	14	54	231	5.5	8.3
2024	9	26	15	4	230	5.3	8.3
2024	9	26	15	14	234	5.1	7.8
2024	9	26	15	24	233	4.8	7.4
2024	9	26	15	34	233	4.7	7.7
2024	9	26	15	44	232	4.8	7.9
2024	9	26	15	54	229	5	7.3
2024	9	26	16	4	234	4.5	7.1
2024	9	26	16	14	235	4.5	7.1
2024	9	26	16	24	241	4.4	7.7
2024	9	26	16	34	233	4.7	7.5
2024	9	26	16	44	234	4.8	7.8
2024	9	26	16	55	232	5	7.8
2024	9	26	17	4	228	4.9	7.9
2024	9	26	17	14	226	4.8	7.6
2024	9	26	17	24	225	4.7	8
2024	9	26	17	34	227	4.8	6.9
2024	9	26	17	44	227	4.6	7.5
2024	9	26	17	54	226	4.5	7.4
2024	9	26	18	4	228	4.8	7.4
2024	9	26	18	14	228	5.4	8.3
2024	9	26	18	24	230	5.7	8.7
2024	9	26	18	44	231	5.7	9
2024	9	26	18	44	231	5.7	9
2024	9	26	18	54	232	5.5	9.2
2024	9	26	19	4	230	5.5	9.1
2024	9	26	19	14	227	5.7	9.2
2024	9	26	19	32	229	5.6	9.2
2024	9	26	19	34	229	5.6	9.2
2024	9	26	19	44	231	5.6	8.9
2024	9	26	19	54	230	5.7	9.9
2024	9	26	20	4	228	5.4	8.9
2024	9	26	20	14	225	5.4	8.7
2024	9	26	20	24	227	6.1	10.3
2024	9	26	20	34	230	6.6	10.2
2024	9	26	20	44	227	6.5	9.7
2024	9	26	20	54	227	6.5	11
2024	9	26	21	4	229	6.3	9.8
2024	9	26	21	15	232	6.4	10.1
2024	9	26	21	24	234	7	10.4
2024	9	26	21	34	234	6.6	11.2
2024	9	26	21	44	238	5.8	10.6
2024	9	26	21	54	239	5.5	11.3
2024	9	26	22	4	246	4.5	9.3
2024	9	26	22	15	242	4.9	9.4
2024	9	26	22	26	246	4.8	9
2024	9	26	22	34	250	5.5	9.6
2024	9	26	22	44	251	6.2	10
2024	9	26	22	54	248	7.3	10.3
2024	9	26	23	4	249	7.5	10.6
2024	9	26	23	14	250	6.8	10.9
2024	9	26	23	24	251	6.7	10.4
2024	9	26	23	34	250	7.4	10.6
2024	9	26	23	44	250	7.1	10.7
2024	9	26	23	54	250	5.6	10.3
2024	9	27	0	14	249	6.8	9.8
2024	9	27	0	24	247	7	10.2
2024	9	27	0	34	249	6.5	9.9
2024	9	27	0	54	249	5.6	8
2024	9	27	0	54	249	5.6	8
2024	9	27	1	4	249	6.1	8.8
2024	9	27	1	14	251	6.5	9.3
2024	9	27	1	24	249	6	8.7
2024	9	27	1	34	249	5.5	7.7
2024	9	27	1	44	249	5.7	8.2
2024	9	27	1	54	250	5.5	10
2024	9	27	2	4	249	5.7	8.2
2024	9	27	2	14	250	6	8.5
2024	9	27	2	24	251	5.8	8.5
2024	9	27	2	34	250	5.6	8.3
2024	9	27	2	44	249	5.8	8.2
2024	9	27	2	54	249	5.4	8.3
2024	9	27	3	4	250	5.5	8
2024	9	27	3	14	249	4.8	9.5
2024	9	27	3	24	249	4.6	8.1
2024	9	27	3	34	243	4.3	8.1
2024	9	27	3	44	236	4.7	7.4
2024	9	27	3	54	235	5.1	8.3
2024	9	27	4	4	236	4.5	8.5
2024	9	27	4	14	235	4.9	7.7
2024	9	27	4	24	233	5.1	8
2024	9	27	4	34	232	5.1	7.5
2024	9	27	4	44	231	5.1	7.7
2024	9	27	4	54	229	4.8	7.6
2024	9	27	5	4	227	5	7.9
2024	9	27	5	14	228	4.9	7.7
2024	9	27	5	24	229	4.8	8.1
2024	9	27	5	34	228	4.9	7.7
2024	9	27	5	44	229	5	7.8
2024	9	27	5	55	230	4.9	8.3
2024	9	27	6	4	228	5.2	7.6
2024	9	27	6	14	226	4.7	8
2024	9	27	6	24	226	4.9	8.4
2024	9	27	6	34	225	4.7	7.7
2024	9	27	6	44	226	5.3	8.2
2024	9	27	6	54	226	4.9	8
2024	9	27	7	4	227	4.9	8.6
2024	9	27	7	14	226	5.3	8.6
2024	9	27	7	24	226	5.4	8.6
2024	9	27	7	34	228	5.7	8.5
2024	9	27	7	44	229	5.4	8.9
2024	9	27	7	54	229	5.3	8.6
2024	9	27	8	4	228	5.2	8.7
2024	9	27	8	34	221	4.1	7.2
2024	9	27	8	34	221	4.1	7.2
2024	9	27	8	44	221	3.8	6.6
2024	9	27	8	54	212	3.8	6.4
2024	9	27	9	4	206	3.4	6.5
2024	9	27	9	14	219	4.1	6.9
2024	9	27	9	24	213	4	6.7
2024	9	27	9	34	211	3.8	7.5
2024	9	27	9	44	210	3.9	6.7
2024	9	27	9	54	213	3.9	6.8
2024	9	27	10	4	210	3.7	7.6
2024	9	27	10	14	213	3.9	6.7
2024	9	27	10	24	211	4.2	7.1
2024	9	27	10	34	212	3.7	6.9
2024	9	27	10	44	209	3.9	6.5
2024	9	27	10	54	211	4	7.1
2024	9	27	11	4	212	4	6.9
2024	9	27	11	14	213	3.9	6.6
2024	9	27	11	24	216	3.8	6.7
2024	9	27	11	45	212	4	6.8
2024	9	27	11	49	212	4	6.8
2024	9	27	11	54	208	3.7	7
2024	9	27	12	4	211	3.9	6.4
2024	9	27	12	15	209	3.5	6.3
2024	9	27	12	24	213	3.7	6.4
2024	9	27	12	35	210	4	7.2
2024	9	27	12	44	214	4.1	7.1
2024	9	27	12	54	200	3.1	5.9
2024	9	27	13	4	201	3	6.1
2024	9	27	13	14	199	3.1	6.5
2024	9	27	13	24	198	3.2	6.4
2024	9	27	13	34	200	3.3	6.7
2024	9	27	13	44	194	3.2	6
2024	9	27	13	54	193	2.8	6.2
2024	9	27	14	4	190	3.1	6.2
2024	9	27	14	15	188	3.4	6.6
2024	9	27	14	24	188	3.1	6.5
2024	9	27	14	34	198	2.9	6.1
2024	9	27	14	44	188	2.8	5.7
2024	9	27	14	54	187	3.2	7.2
2024	9	27	15	4	189	3	6
2024	9	27	15	14	188	3.1	6.3
2024	9	27	15	24	173	3.6	6.8
2024	9	27	15	34	151	2.7	4.9
2024	9	27	15	44	150	2.6	4
2024	9	27	15	54	154	3	4.7
2024	9	27	16	4	153	3	5
2024	9	27	16	14	159	2.7	4.4
2024	9	27	16	24	168	2.6	4.7
2024	9	27	16	34	176	2.4	4.5
2024	9	27	16	44	146	1.4	3.7
2024	9	27	16	54	89	2.1	4
2024	9	27	17	4	97	1.5	3
2024	9	27	17	14	122	1.9	3.6
2024	9	27	17	24	107	1.3	2.9
2024	9	27	17	34	91	1.2	2.7
2024	9	27	17	44	125	1.3	2.4
2024	9	27	17	54	120	1.1	2
2024	9	27	18	4	109	0.9	2.1
2024	9	27	18	14	71	1	2.1
2024	9	27	18	24	71	1.7	2.9
2024	9	27	18	35	75	2	3.6
2024	9	27	18	44	82	2.1	3.3
2024	9	27	18	54	85	1.9	3.4
2024	9	27	19	4	75	2.1	3.7
2024	9	27	19	17	70	2.3	3.6
2024	9	27	19	27	75	2.3	4.3
2024	9	27	19	34	71	2	3.3
2024	9	27	19	44	79	1.7	3.2
2024	9	27	19	54	71	1.8	3.1
2024	9	27	20	4	75	1.4	3.1
2024	9	27	20	14	68	1.5	2.7
2024	9	27	20	32	63	1.5	2.7
2024	9	27	20	34	63	1.5	2.7
2024	9	27	20	44	67	1.3	2.5
2024	9	27	20	54	83	0.8	2
2024	9	27	21	4	117	1.1	2.4
2024	9	27	21	14	97	1.1	2.5
2024	9	27	21	24	184	0.7	1.9
2024	9	27	21	34	64	0.8	1.8
2024	9	27	21	44	70	1.2	2
2024	9	27	21	54	137	0.8	3.2
2024	9	27	22	5	253	1.7	2.8
2024	9	27	22	14	242	1.4	2.5
2024	9	27	22	24	258	1.7	2.8
2024	9	27	22	34	248	1.7	2.9
2024	9	27	22	44	276	1.8	3.3
2024	9	27	22	54	257	1.7	3.2
2024	9	27	23	4	251	1.8	2.9
2024	9	27	23	14	254	1.8	3.1
2024	9	27	23	34	252	1.9	3
2024	9	27	23	44	253	1.7	2.8
2024	9	27	23	54	250	1.4	2.5
2024	9	28	0	15	261	1.4	2.8
2024	9	28	0	24	251	0.6	1.8
2024	9	28	0	35	1	0.8	1.5
2024	9	28	0	44	21	1.3	2.5
2024	9	28	0	54	47	1.2	2.1
2024	9	28	1	4	65	1	1.8
2024	9	28	1	17	69	1.1	1.8
2024	9	28	1	24	64	0.9	1.5
2024	9	28	1	34	63	0.9	1.8
2024	9	28	1	46	59	0.8	1.5
2024	9	28	1	54	114	0.6	1.3
2024	9	28	2	5	88	0.6	1.3
2024	9	28	2	14	153	0.7	1.3
2024	9	28	2	25	147	0.7	1.7
2024	9	28	2	35	176	1.2	1.8
2024	9	28	2	47	200	0.8	1.6
2024	9	28	2	55	186	0.9	1.8
2024	9	28	3	7	200	0.8	2.3
2024	9	28	3	15	220	0.8	1.5
2024	9	28	3	25	253	1.8	3
2024	9	28	3	35	250	1.5	2.6
2024	9	28	3	44	255	1.3	2.5
2024	9	28	3	54	257	1	2.1
2024	9	28	4	5	47	0.6	1.2
2024	9	28	4	14	61	0.9	1.6
2024	9	28	4	24	80	1.2	1.9
2024	9	28	4	34	123	1.5	3.3
2024	9	28	4	46	127	2.4	4
2024	9	28	4	54	132	2.1	3.3
2024	9	28	5	6	127	1.9	3
2024	9	28	5	14	118	1.4	2.7
2024	9	28	5	24	112	1.2	2.4
2024	9	28	5	34	118	1.8	2.8
2024	9	28	5	44	119	1.3	2.9
2024	9	28	5	54	117	1.1	1.9
2024	9	28	6	7	117	1.2	2.3
2024	9	28	6	14	112	1.2	2.6
2024	9	28	6	24	121	1.9	2.9
2024	9	28	6	35	104	2	3.7
